,File,Duration
930,812205003495521.wav,308.94
931,812205003489547.wav,129.42
932,812205003478668.wav,114.6
933,812205003468121.wav,993.78
934,812205003470363.wav,89.04
935,812205003482423.wav,73.98
936,812205003476800.wav,64.56
937,812205003470716.wav,112.38
938,812205003478751.wav,44.88
939,812205003492778.wav,85.02
940,812205003474501.wav,416.1
941,812205003472981.wav,132.3
942,812205003486535.wav,656.88
943,812205003475490.wav,58.56
944,812205003476008.wav,723.54
945,812205003497751.wav,68.64
946,812205003473500.wav,58.92
947,812205003490484.wav,51.84
948,812205003462329.wav,31.92
949,812205003477768.wav,77.4
950,812205003462472.wav,435.06
951,812205003493505.wav,39.48
952,812205003481639.wav,330.24
953,812205003491348.wav,60.3
954,812205003483355.wav,377.22
955,812205003478757.wav,85.44
956,812205003464400.wav,254.16
957,812205003476246.wav,133.8
958,812205003470683.wav,139.38
959,812205003498062.wav,63.48
960,812205003470241.wav,284.7
961,812205003466191.wav,324.3
962,812205003491034.wav,174.66
963,812205003464828.wav,37.92
964,812205003494777.wav,681.6
965,812205003472996.wav,67.38
966,812205003471942.wav,32.22
967,812205003470375.wav,425.16
968,812205003482412.wav,301.26
969,812205003467562.wav,32.7
970,812205003468462.wav,106.5
971,812205003473795.wav,372.06
972,812205003466033.wav,170.52
973,812205003490309.wav,37.68
974,812205003479126.wav,32.34
975,812205003488317.wav,702.42
976,812205003489909.wav,125.46
977,812205003465899.wav,40.5
978,812205003484338.wav,35.28
979,812205003495309.wav,166.38
980,812205003498168.wav,94.8
981,812205003483560.wav,34.86
982,812205003496655.wav,321.06
983,812205003464968.wav,41.16
984,812205003470182.wav,220.02
985,812205003494207.wav,31.44
986,812205003480064.wav,31.8
987,812205003476181.wav,83.64
988,812205003492169.wav,46.08
989,812205003489412.wav,55.08
990,812205003478618.wav,33.48
991,812205003483546.wav,222.24
992,812205003472669.wav,55.08
993,812205003495449.wav,51.24
994,812205003479547.wav,108.84
995,812205003471990.wav,46.14
996,812205003466070.wav,134.28
997,812205003484681.wav,745.2
998,812205003478291.wav,72.3
999,812205003463845.wav,73.86
1000,812205003475973.wav,241.14
1001,812205003476274.wav,111.0
1002,812205003478746.wav,411.0
1003,812205003464960.wav,487.8
1004,812205003484254.wav,33.24
1005,812205003466239.wav,187.5
1006,812205003478194.wav,42.84
1007,812205003485346.wav,32.04
1008,812205003479862.wav,124.74
1009,812205003483878.wav,302.58
1010,812205003469890.wav,223.56
1011,812205003482256.wav,31.02
1012,812205003482029.wav,467.22
1013,812205003477914.wav,116.46
1014,812205003465097.wav,339.36
1015,812205003466457.wav,38.52
1016,812205003462456.wav,227.7
1017,812205003495527.wav,531.9
1018,812205003462253.wav,43.44
1019,812205003474206.wav,53.04
1020,812205003496846.wav,492.06
1021,812205003489927.wav,240.72
1022,812205003485410.wav,136.2
1023,812205003496348.wav,606.84
1024,812205003498273.wav,191.64
1025,812205003495018.wav,102.66
1026,812205003470590.wav,85.62
1027,812205003474695.wav,146.1
1028,812205003475932.wav,106.62
1029,812205003495977.wav,232.5
1030,812205003470626.wav,216.48
1031,812205003487117.wav,185.94
1032,812205003469558.wav,54.36
1033,812205003464050.wav,66.84
1034,812205003468471.wav,108.0
1035,812205003497885.wav,458.64
1036,812205003473454.wav,316.32
1037,812205003476533.wav,526.08
1038,812205003468667.wav,53.88
1039,812205003465751.wav,352.62
1040,812205003497035.wav,116.28
1041,812205003497232.wav,645.18
1042,812205003462754.wav,544.62
1043,812205003494336.wav,100.32
1044,812205003487853.wav,390.78
1045,812205003475432.wav,78.12
1046,812205003497184.wav,520.74
1047,812205003467954.wav,49.8
1048,812205003493167.wav,41.94
1049,812205003471437.wav,37.14
1050,812205003467710.wav,51.6
1051,812205003497452.wav,347.82
1052,812205003469036.wav,248.52
1053,812205003484055.wav,82.08
1054,812205003490930.wav,264.66
1055,812205003487882.wav,37.68
1056,812205003472747.wav,88.38
1057,812205003464627.wav,30.78
1058,812205003477467.wav,397.86
1059,812205003465441.wav,33.36
1060,812205003494044.wav,36.24
1061,812205003468466.wav,99.3
1062,812205003475746.wav,213.96
1063,812205003478160.wav,117.48
1064,812205003470901.wav,982.62
1065,812205003490935.wav,393.42
1066,812205003491250.wav,160.02
1067,812205003496822.wav,30.36
1068,812205003491244.wav,42.54
1069,812205003489207.wav,140.52
1070,812205003465547.wav,80.76
1071,812205003492311.wav,201.36
1072,812205003490204.wav,48.54
1073,812205003492098.wav,65.28
1074,812205003470277.wav,75.48
1075,812205003466758.wav,111.84
1076,812205003462187.wav,162.84
1077,812205003482870.wav,190.02
1078,812205003464963.wav,454.98
1079,812205003496592.wav,400.5
1080,812205003482345.wav,167.16
1081,812205003497962.wav,71.46
1082,812205003473014.wav,548.46
1083,812205003483584.wav,283.08
1084,812205003494112.wav,129.0
1085,812205003477526.wav,37.68
1086,812205003466889.wav,176.34
1087,812205003471516.wav,241.5
1088,812205003489993.wav,32.94
1089,812205003478166.wav,51.36
1090,812205003491321.wav,103.2
1091,812205003465466.wav,130.08
1092,812205003497425.wav,160.08
1093,812205003485988.wav,56.28
1094,812205003483370.wav,466.86
1095,812205003476153.wav,275.1
1096,812205003486862.wav,102.24
1097,812205003463919.wav,77.76
1098,812205003496365.wav,39.9
1099,812205003481740.wav,100.32
1100,812205003484079.wav,587.94
1101,812205003469340.wav,95.7
1102,812205003493157.wav,34.62
1103,812205003468334.wav,145.14
1104,812205003496561.wav,277.44
1105,812205003482712.wav,176.64
1106,812205003464324.wav,230.94
1107,812205003469966.wav,50.7
1108,812205003481580.wav,141.24
1109,812205003465685.wav,60.18
1110,812205003497254.wav,68.04
1111,812205003470713.wav,41.94
1112,812205003482013.wav,70.44
1113,812205003492747.wav,174.3
1114,812205003468009.wav,135.3
1115,812205003487175.wav,81.72
1116,812205003481810.wav,627.42
1117,812205003496523.wav,81.9
1118,812205003478343.wav,38.88
1119,812205003474367.wav,124.26
1120,812205003492092.wav,114.24
1121,812205003497186.wav,167.28
1122,812205003462872.wav,298.32
1123,812205003493675.wav,38.64
1124,812205003481510.wav,244.14
1125,812205003491346.wav,46.38
1126,812205003467920.wav,38.1
1127,812205003464143.wav,60.06
1128,812205003465640.wav,533.88
1129,812205003482931.wav,279.96
1130,812205003469463.wav,36.18
1131,812205003492547.wav,379.44
1132,812205003497095.wav,36.24
1133,812205003476248.wav,109.02
1134,812205003472919.wav,215.76
1135,812205003475065.wav,43.56
1136,812205003479339.wav,45.42
1137,812205003471731.wav,55.44
1138,812205003463925.wav,37.56
1139,812205003480670.wav,43.92
1140,812205003487437.wav,170.64
1141,812205003478874.wav,43.8
1142,812205003462918.wav,68.22
1143,812205003466334.wav,120.6
1144,812205003481577.wav,106.02
1145,812205003489576.wav,551.46
1146,812205003493263.wav,276.24
1147,812205003486967.wav,294.54
1148,812205003495027.wav,71.46
1149,812205003478325.wav,425.04
1150,812205003482853.wav,260.52
1151,812205003495495.wav,45.78
1152,812205003466811.wav,241.92
1153,812205003472402.wav,164.46
1154,812205003479402.wav,34.98
1155,812205003493719.wav,412.74
1156,812205003472642.wav,117.42
1157,812205003487658.wav,321.54
1158,812205003483918.wav,155.94
1159,812205003485557.wav,56.76
1160,812205003495999.wav,84.36
1161,812205003495732.wav,50.64
1162,812205003463031.wav,176.22
1163,812205003497844.wav,38.7
1164,812205003490555.wav,99.78
1165,812205003478458.wav,79.86
1166,812205003476835.wav,36.12
1167,812205003493981.wav,52.62
1168,812205003465677.wav,473.76
1169,812205003490752.wav,41.82
1170,812205003482236.wav,286.86
1171,812205003466632.wav,68.28
1172,812205003480233.wav,35.04
1173,812205003496926.wav,74.64
1174,812205003475589.wav,40.8
1175,812205003494306.wav,403.98
1176,812205003492586.wav,178.32
1177,812205003475928.wav,153.48
1178,812205003484247.wav,59.16
1179,812205003462937.wav,204.24
1180,812205003470913.wav,54.78
1181,812205003475074.wav,40.26
1182,812205003478704.wav,51.06
1183,812205003486037.wav,81.78
1184,812205003492629.wav,30.66
1185,812205003495019.wav,180.6
1186,812205003480436.wav,175.74
1187,812205003480758.wav,159.78
1188,812205003467242.wav,210.78
1189,812205003479527.wav,157.2
1190,812205003483951.wav,418.74
1191,812205003481840.wav,192.12
1192,812205003498022.wav,107.76
1193,812205003476843.wav,788.28
1194,812205003482756.wav,62.16
1195,812205003490226.wav,75.72
1196,812205003477865.wav,43.56
1197,812205003492895.wav,191.34
1198,812205003476956.wav,212.4
1199,812205003476070.wav,475.14
1200,812205003465232.wav,292.08
1201,812205003480693.wav,707.22
1202,812205003482438.wav,63.6
1203,812205003471481.wav,65.34
1204,812205003466640.wav,139.02
1205,812205003485177.wav,38.22
1206,812205003483877.wav,75.06
1207,812205003480107.wav,122.64
1208,812205003462188.wav,127.86
1209,812205003489567.wav,44.82
1210,812205003474119.wav,38.82
1211,812205003497838.wav,39.96
1212,812205003470588.wav,82.32
1213,812205003488702.wav,124.68
1214,812205003488707.wav,83.52
1215,812205003464752.wav,528.84
1216,812205003489979.wav,125.7
1217,812205003489330.wav,385.02
1218,812205003465782.wav,331.32
1219,812205003492524.wav,72.9
1220,812205003497605.wav,32.04
1221,812205003481883.wav,34.62
1222,812205003465018.wav,45.24
1223,812205003477002.wav,67.74
1224,812205003483359.wav,412.2
1225,812205003470594.wav,36.84
1226,812205003493631.wav,69.72
1227,812205003475058.wav,48.36
1228,812205003471376.wav,116.52
1229,812205003491626.wav,42.6
1230,812205003479725.wav,133.62
1231,812205003491279.wav,64.08
1232,812205003478792.wav,146.7
1233,812205003486406.wav,33.06
1234,812205003497759.wav,219.18
1235,812205003462370.wav,46.62
1236,812205003487401.wav,365.46
1237,812205003495271.wav,154.68
1238,812205003479239.wav,68.82
1239,812205003483069.wav,56.46
1240,812205003492518.wav,514.8
1241,812205003465763.wav,45.3
1242,812205003466308.wav,37.68
1243,812205003474740.wav,101.16
1244,812205003476128.wav,86.1
1245,812205003480807.wav,262.2
1246,812205003494540.wav,143.76
1247,812205003495579.wav,111.0
1248,812205003479628.wav,30.48
1249,812205003491763.wav,47.34
1250,812205003469347.wav,33.66
1251,812205003483374.wav,105.0
1252,812205003466124.wav,670.26
1253,812205003483976.wav,229.74
1254,812205003497803.wav,246.96
1255,812205003482156.wav,91.62
1256,812205003462692.wav,107.22
1257,812205003484966.wav,81.36
1258,812205003481518.wav,43.14
1259,812205003474115.wav,46.98
1260,812205003478234.wav,125.58
1261,812205003483798.wav,75.36
1262,812205003488741.wav,1051.38
1263,812205003466987.wav,151.5
1264,812205003489577.wav,53.88
1265,812205003493857.wav,61.8
1266,812205003478775.wav,63.66
1267,812205003476758.wav,102.96
1268,812205003482717.wav,99.3
1269,812205003477221.wav,145.5
1270,812205003479230.wav,108.48
1271,812205003496031.wav,339.6
1272,812205003467642.wav,32.94
1273,812205003477141.wav,33.3
1274,812205003488675.wav,74.82
1275,812205003491220.wav,117.9
1276,812205003497064.wav,32.1
1277,812205003469478.wav,152.4
1278,812205003474441.wav,38.04
1279,812205003495783.wav,35.76
1280,812205003488460.wav,71.76
1281,812205003484185.wav,252.3
1282,812205003497836.wav,34.32
1283,812205003486703.wav,226.98
1284,812205003474326.wav,31.38
1285,812205003462856.wav,50.22
1286,812205003464075.wav,109.98
1287,812205003482674.wav,327.6
1288,812205003494184.wav,173.52
1289,812205003497748.wav,56.04
1290,812205003469318.wav,43.74
1291,812205003472013.wav,67.5
1292,812205003490946.wav,448.86
1293,812205003489660.wav,206.22
1294,812205003481529.wav,31.98
1295,812205003488991.wav,97.38
1296,812205003477900.wav,56.88
1297,812205003466934.wav,343.98
1298,812205003486691.wav,918.48
1299,812205003497586.wav,31.86
1300,812205003463627.wav,113.46
1301,812205003471564.wav,102.54
1302,812205003484071.wav,43.02
1303,812205003463144.wav,146.7
1304,812205003478332.wav,132.18
1305,812205003483075.wav,598.08
1306,812205003492632.wav,211.08
1307,812205003486295.wav,84.12
1308,812205003496402.wav,47.34
1309,812205003485607.wav,31.26
1310,812205003474109.wav,229.2
1311,812205003472358.wav,51.54
1312,812205003489094.wav,221.82
1313,812205003476267.wav,141.72
1314,812205003476067.wav,244.2
1315,812205003481312.wav,543.84
1316,812205003484257.wav,508.14
1317,812205003468845.wav,67.5
1318,812205003484091.wav,47.1
1319,812205003493151.wav,518.22
1320,812205003484985.wav,406.32
1321,812205003465405.wav,73.14
1322,812205003472258.wav,133.74
1323,812205003476616.wav,610.44
1324,812205003484537.wav,409.44
1325,812205003467828.wav,476.22
1326,812205003463247.wav,675.24
1327,812205003497671.wav,108.96
1328,812205003462000.wav,66.0
1329,812205003462292.wav,61.56
1330,812205003488659.wav,481.98
1331,812205003489789.wav,664.8
1332,812205003475187.wav,71.22
1333,812205003471085.wav,128.46
1334,812205003469432.wav,34.02
1335,812205003479580.wav,40.8
1336,812205003487158.wav,31.86
1337,812205003474077.wav,65.04
1338,812205003487138.wav,124.32
1339,812205003489550.wav,280.02
1340,812205003470753.wav,98.1
1341,812205003491410.wav,99.18
1342,812205003496511.wav,36.54
1343,812205003488354.wav,145.8
1344,812205003471594.wav,117.42
1345,812205003469519.wav,320.16
1346,812205003495667.wav,588.36
1347,812205003497904.wav,44.76
1348,812205003482258.wav,122.1
1349,812205003475705.wav,73.26
1350,812205003480433.wav,910.56
1351,812205003466436.wav,63.3
1352,812205003495706.wav,35.4
1353,812205003487976.wav,126.36
1354,812205003477491.wav,53.28
1355,812205003487003.wav,32.28
1356,812205003472805.wav,118.08
1357,812205003472246.wav,108.54
1358,812205003472272.wav,40.62
1359,812205003472374.wav,138.6
1360,812205003476138.wav,87.12
1361,812205003473275.wav,202.44
1362,812205003496600.wav,46.86
1363,812205003471083.wav,91.62
1364,812205003489338.wav,31.02
1365,812205003491223.wav,41.7
1366,812205003466996.wav,218.94
1367,812205003462902.wav,30.0
1368,812205003477441.wav,50.82
1369,812205003489666.wav,223.56
1370,812205003491608.wav,181.68
1371,812205003463483.wav,149.46
1372,812205003464787.wav,121.68
1373,812205003471894.wav,144.24
1374,812205003497660.wav,36.54
1375,812205003464529.wav,108.6
1376,812205003492908.wav,58.92
1377,812205003497343.wav,54.06
1378,812205003466427.wav,48.54
1379,812205003478397.wav,38.94
1380,812205003495842.wav,83.88
1381,812205003462113.wav,120.66
1382,812205003476416.wav,37.08
1383,812205003488637.wav,396.06
1384,812205003482647.wav,207.66
1385,812205003492075.wav,272.34
1386,812205003468030.wav,55.38
1387,812205003497704.wav,45.12
1388,812205003497066.wav,31.2
1389,812205003464777.wav,139.74
1390,812205003496666.wav,60.48
1391,812205003468366.wav,102.9
1392,812205003464138.wav,37.02
1393,812205003482426.wav,75.0
1394,812205003490020.wav,74.88
1395,812205003487354.wav,420.12
1396,812205003467060.wav,277.68
1397,812205003465550.wav,40.08
1398,812205003496827.wav,35.82
1399,812205003495244.wav,191.16
1400,812205003478741.wav,62.04
1401,812205003464641.wav,30.06
1402,812205003462321.wav,223.56
1403,812205003486329.wav,171.54
1404,812205003487096.wav,336.48
1405,812205003471774.wav,118.26
1406,812205003474544.wav,32.88
1407,812205003478371.wav,843.96
1408,812205003482736.wav,646.44
1409,812205003470120.wav,51.66
1410,812205003465379.wav,82.56
1411,812205003464955.wav,234.0
1412,812205003465434.wav,158.16
1413,812205003465780.wav,802.8
1414,812205003469050.wav,49.08
1415,812205003483160.wav,43.14
1416,812205003481482.wav,49.38
1417,812205003492803.wav,44.22
1418,812205003472500.wav,184.08
1419,812205003482398.wav,30.6
1420,812205003469598.wav,349.02
1421,812205003475980.wav,54.9
1422,812205003472062.wav,421.86
1423,812205003492475.wav,395.16
1424,812205003484418.wav,209.94
1425,812205003478779.wav,141.78
1426,812205003486538.wav,39.96
1427,812205003480055.wav,32.7
1428,812205003463711.wav,96.12
1429,812205003472219.wav,33.42
1430,812205003471505.wav,56.7
1431,812205003477451.wav,35.88
1432,812205003490692.wav,71.7
1433,812205003487264.wav,106.02
1434,812205003493619.wav,52.32
1435,812205003467014.wav,311.82
1436,812205003491400.wav,491.7
1437,812205003485016.wav,46.56
1438,812205003466604.wav,93.24
1439,812205003473759.wav,54.72
1440,812205003467754.wav,294.24
1441,812205003486585.wav,89.46
1442,812205003469644.wav,328.08
1443,812205003489753.wav,462.6
1444,812205003481886.wav,82.02
1445,812205003472610.wav,275.1
1446,812205003462896.wav,70.68
1447,812205003483491.wav,44.58
1448,812205003466842.wav,172.98
1449,812205003481185.wav,75.78
1450,812205003474082.wav,75.36
1451,812205003481825.wav,522.24
1452,812205003488665.wav,104.52
1453,812205003467606.wav,50.1
1454,812205003495041.wav,551.34
1455,812205003490216.wav,33.3
1456,812205003465325.wav,349.5
1457,812205003490753.wav,153.36
1458,812205003496968.wav,45.54
1459,812205003486945.wav,71.94
1460,812205003473487.wav,64.68
1461,812205003482801.wav,37.8
1462,812205003480089.wav,41.52
1463,812205003470178.wav,302.34
1464,812205003486947.wav,51.54
1465,812205003468792.wav,113.76
1466,812205003485497.wav,321.36
1467,812205003464761.wav,30.9
1468,812205003497690.wav,31.44
1469,812205003473676.wav,75.12
1470,812205003476647.wav,55.08
1471,812205003467865.wav,889.2
1472,812205003463797.wav,119.34
